,0,1,2,3,4,5,6,7
0,0.47766220081666844,-0.4445852136810633,-1.138815684562361,-1.383082781062588,-1.1773865031817465,-0.5217268509198336,0.5838961757231462,2.1394825767471994
1,3.6049961657575214,3.928084253800023,4.075840794167019,4.115244824643435,4.208730691448581,4.518732740801767,5.2076853189223,6.438022772029488
2,9.320603453752739,6.789527981416626,4.581657188392348,3.126103036640946,2.261389717797464,1.8260414234969444,1.6585823453744308,1.5975366750649656
3,5.492025452484057,4.026255107720123,2.890331550279201,2.2808023107067488,2.035410116181296,1.9918976938813695,1.9880077709854995,1.861483074672212
4,1.6911811748960157,1.7209163596560453,1.657516633036564,1.333260170730743,0.5863933212611054,-0.7448375668498226,-2.822186145079507,-5.807406064905443
5,3.257760638190665,3.247165407025202,3.3399414711817625,3.700956323105925,4.492377696498654,5.876373325060903,8.015110942493639,11.070758282497827
6,1.3434539566318469,2.840548289174989,3.773609751412356,3.049959508347523,1.2901650279093575,0.0033409898297733776,0.2930054853885422,1.9107562452842877
7,3.3765383667320785,2.0979885307102344,-0.059369530852639185,0.3848256123917848,2.714839186432979,3.1763038502030665,1.0256583292025139,-0.2717470471908858
8,1.231823778835781,2.081795210004229,2.654557383724929,2.892590330480063,2.958030833670742,3.013015676698083,3.2196816429631996,3.7401655158672
9,-0.5819861094940149,-0.9575739310847777,-1.0196531445807349,-0.6577765336261914,0.12805590177885584,1.3378441616344006,2.9715882459404472,5.029288154696998
10,1.809401612989271,2.889901642938212,2.458299956811793,0.8109134503262035,0.19520571299608402,1.4511622102747979,2.8653316746331337,2.5084192089500044
11,2.599708405928337,2.3065684693226087,2.1838037866755,2.158048309901987,2.0675005558285062,1.7503590412814927,1.0448222830873792,-0.2109112019273942
12,2.797060752169657,2.5088581591468286,2.394410582586841,2.378297082950758,2.2973556904865617,1.988424435442242,1.2883413480657784,0.03394445860515782
13,1.6578801301745436,0.5949375427011059,-0.30611385359186194,-0.7986419313301112,-0.8826466905136434,-0.5581281311424591,0.1749137467834445,1.316478943264063
14,-0.9454715651731402,-1.0647774734952793,-0.7918397420363084,-0.06496947809129594,1.1158333183397566,2.7505686472568502,4.839236508659987,7.381836902549161
15,-0.30376943879663987,-0.42776858894129965,-0.1438923035290829,0.611993362522198,1.8398884092125414,3.5397928365419524,5.711706644510423,8.35562983311796
16,0.8259922169932006,1.7645269702336943,2.4193733742468826,2.713076028158205,2.807746815673103,2.865497620497021,3.048440326335398,3.5186868168936822
17,3.1235796002159097,3.2187654463813615,3.266515473178012,3.394061155035523,3.762673642970251,4.5336240879985565,5.8681836411368025,7.9276234534013295
18,6.269055484370597,4.473573467381196,-0.3094940650489417,0.48479288600653936,5.388791089408476,5.341140844890639,0.4298878628046845,-0.2702031436783603
19,3.056622522620157,2.513972439231966,1.221434538930946,0.25903763075097164,0.42450883052833244,1.5806896937268784,2.769226325456491,3.0049452580587106
20,-0.1382468865175861,-0.7557690339802732,-1.1189599242226471,-1.0699664289600936,-0.6087885481926132,0.2645737180797956,1.55012036985713,3.2478514071393936
21,-0.011326792265872854,0.406540970212675,3.0319184374507966,4.127642796907162,2.042694183208287,-0.08136032083714317,0.9559704950374057,3.5916532190141286
22,1.4802014498910783,0.2332397508028985,-0.8502474223969911,-1.4833343784631423,-1.6660211173955548,-1.3983076391942304,-0.6801939438591664,0.48831996860963534
23,3.457062304260698,2.590562378016708,2.0013730518475317,1.7505729274812314,1.6759650826026689,1.6153525948967082,1.406538542048212,0.8873260017420421
24,2.7776802700457996,1.2383466957490712,-0.1959071231766638,-1.1796738836693015,-1.712953585728843,-1.7957462293552862,-1.428051814548632,-0.6098703413088806
25,1.2128121461071868,0.3738569043698605,-0.21665923311677804,-0.35310611322361374,-0.035483735950645245,0.7362078987021257,1.961968790734699,3.6417989401470754
26,-1.213070630212174,0.629224645563236,2.137715290840805,3.032366313724769,3.474400766980356,3.6250417033727915,3.6455121756673052,3.697035236629122
27,3.5505105603343603,3.572051387234902,3.6759019227110654,4.018191053684428,4.761285136188234,6.067550526255699,8.09935357992008,11.019060653214595
28,4.539058465964416,4.589867303063813,4.687717012195269,4.978163459092089,5.622534277344187,6.782157100541452,8.618359562273803,11.292469296131127
29,2.2948554252125515,2.1020722851927016,2.0250809975272546,1.9634787429071072,1.7552749159074472,1.2384789111034673,0.251100123070362,-1.368852053616683
30,0.1744829223313773,1.5229679044211468,2.5577645169548853,3.108674953716562,3.3372060395591863,3.404864599335766,3.473157457899309,3.7035914401028247
31,0.8163911032145356,-0.32256940603969175,-1.2740616887386524,-1.7725427040854917,-1.8180124520802097,-1.4104709327228049,-0.5499181460132796,0.7636459080483675
32,-1.324031539090987,-1.3637758608878559,-1.0251735786296658,-0.26515805810118676,0.9162707006975814,2.519112697766638,4.54336793310599,6.989036406715626
33,6.517760103504895,3.0587923802827777,-0.6839609159962716,0.4000501715912326,4.942617923769125,7.210243546076892,4.34079498433528,-0.043992045653953316
34,1.9770652574568075,2.3586205193284684,1.3336684755056842,0.3401714633164683,0.9674589751956553,2.212038770468261,2.082916059973778,0.7866526445170212
35,4.863625731470773,3.6790654612800324,2.8098065193533324,2.38925205461718,2.2546501735232085,2.2432489825230544,2.192296588068351,1.9390410966107323
36,3.438303966993982,3.5678255704843407,3.600053104781164,3.651453475403022,3.8846313551250122,4.462191416722236,5.5467383329697935,7.300876776642781
37,-1.1710620765370832,-1.2498532873530446,-0.9431403813649542,-0.19868672013986877,0.9835076963222111,2.6034428680212818,4.6611187949573525,7.156535477130411
38,4.859320044285861,1.3636564584090416,-1.2324373129734165,2.028701731909902,5.356296770601098,2.8415656385333943,-1.050105014454115,0.5916912395147491
39,1.880558643166544,2.4207245398389725,2.7324470096108855,2.829892299674767,2.8748361606432926,3.029054343129137,3.4543225977449756,4.312416675103485
40,2.459430080123944,2.05133147961765,1.8449304622047578,1.7948077646570455,1.7391803380079816,1.516265133291032,0.964279101539669,-0.07856080621264239
41,6.701989867245967,4.994157651952841,3.6140105345331897,2.811565905746061,2.4254695405000404,2.2943672137037145,2.25690470026567,2.151727775094493
42,8.420949734393972,6.271750795042292,4.099226130741393,2.370171353263529,1.0845864626087014,0.242471458776909,-0.15617365823184715,-0.1113488884175684
43,1.141933276441361,0.2574334165893517,1.2446426415002114,2.765200587590575,2.2979322728001113,0.617596191659222,0.510288921492257,2.153932261092712
44,5.6228430967392145,4.155720372572844,3.0092914004912372,2.380153359711391,2.1066701660806424,2.02720573544633,1.9801239836557916,1.8037888265563644
45,2.5051808061091703,2.033582681705909,1.5603998064235503,1.8456593341180823,2.4584919671757257,2.473246708785232,1.8676373089301996,1.5564044560382708
46,1.5469183619996023,1.6387351352938757,2.9414364337699426,3.4950636872027667,2.4082423138330484,1.4308228514144323,2.136511903287951,3.3891058603185984
47,2.2958426633349216,2.3540483804556063,2.4112146376322894,2.607839021590342,3.106230192384481,4.0686968100694,5.65754753469982,8.03509102633043
48,-0.7252841310556253,-0.7746881116200663,-0.4391682132961563,0.32704769412001866,1.523959610628454,3.1515675362291553,5.209871470922117,7.698871414707339
49,4.16157068824121,3.062740280998751,2.2788344024094567,1.9254698615606984,1.8409034129480317,1.8633918110670105,1.8311918104131895,1.5825601654821218
50,-1.370205654114618,-1.3138805011947259,-0.844571311474501,0.0629767941181103,1.4087638155831086,3.192789752920493,5.415054606130267,8.07555837521242
51,1.2241579813679224,1.749426315242328,2.892871901197644,3.1426361218382803,2.166313660348596,1.2632690786073306,1.635343134759951,2.7873512335227155
52,0.36041045659077064,1.2498854590863597,1.841512332553798,2.0680546879188295,2.0924739230082645,2.077731435648911,2.18678862366758,2.582606884891083
53,2.702641391022219,2.9000036639168116,2.9778173153788945,3.034175659079489,3.2300434088244465,3.7263852784196176,4.684165981670852,6.2643502323839995
54,3.281405056016506,5.427182863892487,3.666801807944739,0.2963311202330057,0.9476867184036442,4.532480569663583,5.060671690716675,1.6496747521417714
55,2.436674003186235,1.332762240991398,0.4156584440085713,-0.05680137008227959,-0.08461720128115502,0.3322109504119446,1.1936830849970193,2.49979920247407
56,3.0316449244128307,3.2808550024525247,3.357730608561411,3.3458918836069853,3.4080376712140303,3.7068668150073245,4.405078158611644,5.665370545651772
57,4.560426971246245,2.6251219408034787,-1.1175348613925737,-0.7924646953035106,3.086288034622803,4.38512097095184,1.05014583699195,-1.6449288408485572
58,2.1752478595273805,2.1293222791397293,2.0867316004246126,1.9047926824116668,1.4214987057694268,0.4748428511664242,-1.0971817007288016,-3.4565817692477228
59,2.230788594088718,2.0375022371301013,1.9806882390947627,1.9614990911310464,1.8174840989402403,1.386192568223637,0.5051738046825247,-0.9880228859818136
60,5.691025770918034,3.7457738220552086,1.847948451358555,0.42627977295870445,-0.5192322131443428,-0.9885875069505863,-0.9817861084600268,-0.4988280176726634
61,3.7487451437356274,3.3316860781253723,3.1298956519634515,3.101443004319325,3.0848623725797353,2.9186879941314197,2.4414541063611184,1.4916949466555662
62,2.5412702377801923,2.200009760408868,2.049532569342497,2.0285187202907453,1.9748404017807972,1.7263698023398393,1.1209791104950593,-0.0034594852263603038
63,4.75636737538245,3.789695459703701,1.8159302919609575,0.8362494254171058,1.8277037531696718,3.801500527011308,4.78914167115698,3.8056373844363725
64,3.425105162496404,3.6370430221494567,3.6952265002025353,3.692609448093146,3.79137452352416,4.153704384198456,4.941781687818901,6.317789092088378
65,2.7617460739761546,2.904922277288426,2.9632076474162323,3.0506036477551826,3.329065020191604,3.960546506611813,5.1070028489021295,6.930388788948877
66,2.174131373281531,3.0405549178256672,3.6227984417202306,3.8597123487939164,3.9140619730257646,3.948612648394814,4.126129708880105,4.609378488460679
67,4.922130971424705,2.7488905545959605,0.21481832504253084,1.8025142779686898,4.775572087916604,4.00990349220639,0.8251442716337234,0.7102517169025595
68,4.356921946928084,2.718942259307855,1.1577878957433834,0.03782036299324165,-0.6409603389425707,-0.8785542100640522,-0.6749612503712052,-0.03018145986402576
69,2.988868389953666,2.8858170859906647,2.8497079385824753,2.7563391534442108,2.44395281390424,1.7507910032909213,0.5150958049326277,-1.424890697842284
70,3.870378584070406,3.9401966465099187,4.147069317767346,4.640906702540847,5.583373817241646,7.136135678280981,9.460857302070073,12.719203705020146
